bench,name,seed,cond,delta,target,gain,acc_gain,joint_harm,apply,flip_harm,flip_help
mosei,MoMKE,1,v,0.02,cross_mask,0.022900763358778553,0.021477663230240585,0.06872852233676977,0.2646048109965636,0.027491408934707903,0.04896907216494845
mosei,MoMKE,1,v,0.05,cross_mask,0.025081788440567077,0.023195876288659822,0.06872852233676977,0.2663230240549828,0.027491408934707903,0.0506872852233677
mosei,MoMKE,1,v,0.1,cross_mask,0.025081788440567077,0.02491408934707906,0.09192439862542956,0.33075601374570446,0.044673539518900345,0.06958762886597938
mosei,MoMKE,1,v,0.2,cross_mask,0.02071973827699014,0.020618556701030966,0.09879725085910653,0.4029209621993127,0.05326460481099656,0.07388316151202749
mosei,MoMKE,2,v,0.0,cross_mask,0.03463687150837991,0.020618556701030966,0.0859106529209622,0.34192439862542956,0.028350515463917526,0.04896907216494845
mosei,MoMKE,2,v,0.02,cross_mask,0.03463687150837991,0.020618556701030966,0.0859106529209622,0.34192439862542956,0.028350515463917526,0.04896907216494845
mosei,MoMKE,2,v,0.05,cross_mask,0.03351955307262566,0.019759450171821347,0.0936426116838488,0.359106529209622,0.03006872852233677,0.04982817869415808
mosei,MoMKE,2,v,0.1,cross_mask,0.03798882681564242,0.02491408934707906,0.1134020618556701,0.48109965635738833,0.04209621993127148,0.06701030927835051
mosei,MoMKE,2,v,0.2,cross_mask,0.036871508379888285,0.02405498281786944,0.0661512027491409,0.49312714776632305,0.0429553264604811,0.06701030927835051
mosei,MoMKE,3,v,0.0,cross_mask,0.03559510567296997,0.02577319587628868,0.10824742268041238,0.32646048109965636,0.03608247422680412,0.061855670103092786
mosei,MoMKE,3,v,0.02,cross_mask,0.03559510567296997,0.02577319587628868,0.10824742268041238,0.32646048109965636,0.03608247422680412,0.061855670103092786
mosei,MoMKE,3,v,0.05,cross_mask,0.03559510567296997,0.02577319587628868,0.10824742268041238,0.32646048109965636,0.03608247422680412,0.061855670103092786
mosei,MoMKE,3,v,0.1,cross_mask,0.03559510567296997,0.02577319587628868,0.07989690721649484,0.32646048109965636,0.03608247422680412,0.061855670103092786
mosei,MoMKE,3,v,0.2,cross_mask,0.03559510567296997,0.02577319587628868,0.03006872852233677,0.32646048109965636,0.03608247422680412,0.061855670103092786
mosei,MoMKE,4,v,0.0,cross_mask,0.027995520716685318,0.011168384879725046,0.13917525773195877,0.3943298969072165,0.05154639175257732,0.0627147766323024
mosei,MoMKE,4,v,0.02,cross_mask,0.027995520716685318,0.011168384879725046,0.13917525773195877,0.3943298969072165,0.05154639175257732,0.0627147766323024
mosei,MoMKE,4,v,0.05,cross_mask,0.027995520716685318,0.011168384879725046,0.13831615120274915,0.3943298969072165,0.05154639175257732,0.0627147766323024
mosei,MoMKE,4,v,0.1,cross_mask,0.027995520716685318,0.011168384879725046,0.11254295532646048,0.3943298969072165,0.05154639175257732,0.0627147766323024
mosei,MoMKE,4,v,0.2,cross_mask,0.026875699888017857,0.012027491408934665,0.0627147766323024,0.3788659793814433,0.04982817869415808,0.061855670103092786
mosei,MoMKE,0,av,0.0,cross_mask,0.044296788482834915,0.03264604810996563,0.05240549828178694,0.20017182130584193,0.028350515463917526,0.06099656357388316
mosei,MoMKE,0,av,0.02,cross_mask,0.048726467331118406,0.03522336769759449,0.07388316151202749,0.26288659793814434,0.03608247422680412,0.07130584192439862
mosei,MoMKE,0,av,0.05,cross_mask,0.048726467331118406,0.03608247422680411,0.07216494845360824,0.2654639175257732,0.036941580756013746,0.07302405498281787
mosei,MoMKE,0,av,0.1,cross_mask,0.048726467331118406,0.03608247422680411,0.06099656357388316,0.2654639175257732,0.036941580756013746,0.07302405498281787
mosei,MoMKE,0,av,0.2,cross_mask,0.048726467331118406,0.03608247422680411,0.030927835051546393,0.2654639175257732,0.036941580756013746,0.07302405498281787
mosei,MoMKE,1,av,0.0,cross_mask,0.009814612868048078,0.010309278350515427,0.048109965635738834,0.22079037800687284,0.010309278350515464,0.020618556701030927
mosei,MoMKE,1,av,0.02,cross_mask,0.009814612868048078,0.010309278350515427,0.048109965635738834,0.22079037800687284,0.010309278350515464,0.020618556701030927
mosei,MoMKE,1,av,0.05,cross_mask,0.009814612868048078,0.010309278350515427,0.048109965635738834,0.22079037800687284,0.010309278350515464,0.020618556701030927
mosei,MoMKE,1,av,0.1,cross_mask,0.009814612868048078,0.010309278350515427,0.048109965635738834,0.22079037800687284,0.010309278350515464,0.020618556701030927
mosei,MoMKE,1,av,0.2,cross_mask,0.009814612868048078,0.010309278350515427,0.04725085910652921,0.22079037800687284,0.010309278350515464,0.020618556701030927
mosei,MoMKE,2,av,0.0,cross_mask,0.01452513966480451,0.0085910652920963,0.09106529209621993,0.4072164948453608,0.01632302405498282,0.02491408934707904
mosei,MoMKE,2,av,0.02,cross_mask,0.01452513966480451,0.0085910652920963,0.09106529209621993,0.4072164948453608,0.01632302405498282,0.02491408934707904
mosei,MoMKE,2,av,0.05,cross_mask,0.01452513966480451,0.0085910652920963,0.09106529209621993,0.4072164948453608,0.01632302405498282,0.02491408934707904
mosei,MoMKE,2,av,0.1,cross_mask,0.01452513966480451,0.0085910652920963,0.08676975945017182,0.4072164948453608,0.01632302405498282,0.02491408934707904
mosei,MoMKE,2,av,0.2,cross_mask,0.01452513966480451,0.0085910652920963,0.04553264604810996,0.4072164948453608,0.01632302405498282,0.02491408934707904
mosei,MoMKE,3,av,0.0,cross_mask,0.020022246941045596,0.0068728522336770626,0.10051546391752578,0.31529209621993126,0.022336769759450172,0.029209621993127148
mosei,MoMKE,3,av,0.02,cross_mask,0.020022246941045596,0.0068728522336770626,0.10051546391752578,0.31529209621993126,0.022336769759450172,0.029209621993127148
mosei,MoMKE,3,av,0.05,cross_mask,0.020022246941045596,0.0068728522336770626,0.10051546391752578,0.31529209621993126,0.022336769759450172,0.029209621993127148
mosei,MoMKE,3,av,0.1,cross_mask,0.020022246941045596,0.0068728522336770626,0.07903780068728522,0.31529209621993126,0.022336769759450172,0.029209621993127148
mosei,MoMKE,3,av,0.2,cross_mask,0.020022246941045596,0.0068728522336770626,0.015463917525773196,0.31529209621993126,0.022336769759450172,0.029209621993127148
mosei,MoMKE,4,av,0.0,cross_mask,0.017917133258678608,0.012886597938144395,0.08075601374570447,0.33419243986254293,0.006872852233676976,0.019759450171821305
mosei,MoMKE,4,av,0.02,cross_mask,0.017917133258678608,0.012886597938144395,0.07388316151202749,0.33419243986254293,0.006872852233676976,0.019759450171821305
mosei,MoMKE,4,av,0.05,cross_mask,0.017917133258678608,0.012886597938144395,0.06786941580756013,0.33419243986254293,0.006872852233676976,0.019759450171821305
mosei,MoMKE,4,av,0.1,cross_mask,0.017917133258678608,0.012886597938144395,0.06443298969072164,0.33419243986254293,0.006872852233676976,0.019759450171821305
mosei,MoMKE,4,av,0.2,cross_mask,0.017917133258678608,0.012886597938144395,0.04725085910652921,0.33419243986254293,0.006872852233676976,0.019759450171821305
