family,dataset,condition,target,seed,alpha,delta,beta,base_metric,apply_rate,joint_harm,cond_harm,acc_gain,loss_gain,blanket_acc_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,q_hat,n_conf,n_test,exchangeable
dcl,dcl_condition_specialist,no_imu_family,hard,1,0.4,0.05,0.925,0.512341,0.433807,0.063575,0.146552,0.222139,1.594224,0.243082,2.389077,0.439791,0.742708,0.389465,1336,1337,True
dcl,dcl_condition_specialist,no_imu_family,hard,1,0.5,0.05,0.925,0.512341,0.356769,0.041137,0.115304,0.197457,1.38933,0.243082,2.389077,0.439791,0.742708,0.315766,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,1,0.05,0.05,0.95,0.486163,0.376963,0.016455,0.043651,0.219147,1.337828,0.259536,2.292046,0.391174,0.742708,0.828938,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,1,0.1,0.05,0.95,0.486163,0.475692,0.044129,0.092767,0.249813,1.609786,0.259536,2.292046,0.391174,0.742708,0.733995,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,1,0.15,0.05,0.95,0.486163,0.557966,0.08003,0.143432,0.252057,1.783219,0.259536,2.292046,0.391174,0.742708,0.657983,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,1,0.2,0.05,0.95,0.486163,0.598355,0.092745,0.155,0.270007,1.894537,0.259536,2.292046,0.391174,0.742708,0.599942,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,1,0.3,0.05,0.95,0.486163,0.57442,0.097233,0.169271,0.251309,1.796418,0.259536,2.292046,0.391174,0.742708,0.486482,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,1,0.4,0.05,0.95,0.486163,0.47644,0.068063,0.142857,0.227375,1.554202,0.259536,2.292046,0.391174,0.742708,0.391973,1336,1337,True
dcl,dcl_full_masked,no_imu_family,hard,1,0.5,0.05,0.95,0.486163,0.388182,0.051608,0.132948,0.184742,1.240098,0.259536,2.292046,0.391174,0.742708,0.323078,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,1,0.05,0.05,0.925,0.604338,0.31264,0.011219,0.035885,0.12715,1.471746,0.213164,2.741744,0.479432,0.801795,0.777907,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,1,0.1,0.05,0.925,0.604338,0.408377,0.026178,0.064103,0.183994,1.961438,0.213164,2.741744,0.479432,0.801795,0.667985,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,1,0.15,0.05,0.925,0.604338,0.449514,0.039641,0.088186,0.197457,2.069368,0.213164,2.741744,0.479432,0.801795,0.611494,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,1,0.2,0.05,0.925,0.604338,0.458489,0.04712,0.102773,0.198953,2.09644,0.213164,2.741744,0.479432,0.801795,0.55076,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,1,0.3,0.05,0.925,0.604338,0.386687,0.030666,0.079304,0.176515,1.637994,0.213164,2.741744,0.479432,0.801795,0.462638,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,1,0.4,0.05,0.925,0.604338,0.303665,0.014959,0.049261,0.136874,1.217579,0.213164,2.741744,0.479432,0.801795,0.388724,1336,1337,True
dcl,dcl_condition_specialist,severe_three_sensors,hard,1,0.5,0.05,0.925,0.604338,0.23635,0.008227,0.03481,0.097981,0.955987,0.213164,2.741744,0.479432,0.801795,0.314534,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,1,0.05,0.05,0.975,0.489155,0.432311,0.014211,0.032872,0.272999,2.550851,0.318624,3.727131,0.397906,0.801795,0.799504,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,1,0.1,0.05,0.975,0.489155,0.517577,0.032162,0.062139,0.310396,3.030885,0.318624,3.727131,0.397906,0.801795,0.668827,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,1,0.15,0.05,0.975,0.489155,0.546746,0.042633,0.077975,0.321616,3.137225,0.318624,3.727131,0.397906,0.801795,0.609999,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,1,0.2,0.05,0.975,0.489155,0.546746,0.047868,0.087551,0.318624,3.083238,0.318624,3.727131,0.397906,0.801795,0.551361,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,1,0.3,0.05,0.975,0.489155,0.478684,0.031414,0.065625,0.293194,2.691123,0.318624,3.727131,0.397906,0.801795,0.454,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,1,0.4,0.05,0.975,0.489155,0.398654,0.02169,0.054409,0.251309,2.168444,0.318624,3.727131,0.397906,0.801795,0.390001,1336,1337,True
dcl,dcl_full_masked,severe_three_sensors,hard,1,0.5,0.05,0.975,0.489155,0.303665,0.009723,0.03202,0.186238,1.592559,0.318624,3.727131,0.397906,0.801795,0.317198,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,2,0.05,0.05,0.925,0.55273,0.337322,0.011219,0.033259,0.167539,1.471845,0.222887,2.71312,0.430815,0.774869,0.830444,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,2,0.1,0.05,0.925,0.55273,0.409125,0.029918,0.073126,0.192969,1.709934,0.222887,2.71312,0.430815,0.774869,0.740287,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,2,0.15,0.05,0.925,0.55273,0.461481,0.041137,0.089141,0.211668,1.968664,0.222887,2.71312,0.430815,0.774869,0.666005,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,2,0.2,0.05,0.925,0.55273,0.496634,0.057592,0.115964,0.216156,2.050666,0.222887,2.71312,0.430815,0.774869,0.610504,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,2,0.3,0.05,0.925,0.55273,0.478684,0.060583,0.126562,0.210172,1.933137,0.222887,2.71312,0.430815,0.774869,0.518962,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,2,0.4,0.05,0.925,0.55273,0.423336,0.045625,0.107774,0.193717,1.749477,0.222887,2.71312,0.430815,0.774869,0.444999,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,2,0.5,0.05,0.925,0.55273,0.357517,0.027674,0.077406,0.170531,1.507492,0.222887,2.71312,0.430815,0.774869,0.370003,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,2,0.05,0.05,0.975,0.454749,0.463725,0.023186,0.05,0.228123,0.922264,0.322364,1.929269,0.304413,0.774869,0.838583,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,2,0.1,0.05,0.975,0.454749,0.532536,0.035153,0.066011,0.261032,1.124369,0.322364,1.929269,0.304413,0.774869,0.746461,1336,1337,True
