condition,seed,arm,base_acc,d_acc,loss_gain,joint_harm,cond_harm,apply_rate
scaffold,2,conformal gate,0.7791666666666667,0.05223577235772359,0.10950972459990664,0.02184959349593496,0.0662557781201849,0.32977642276422764
scaffold,2,selector:maxprob,0.7791666666666667,0.0006097560975609762,0.07906148615351048,0.1875,0.5911566805511054,0.3171747967479675
scaffold,2,selector:margin,0.7791666666666667,0.0006097560975609762,0.07906148615351048,0.1875,0.5911566805511054,0.3171747967479675
scaffold,2,selector:negentropy,0.7791666666666667,0.0006097560975609762,0.07906148615351048,0.1875,0.5911566805511054,0.3171747967479675
scaffold,2,selector:agreement,0.7791666666666667,0.0002032520325203624,0.01037205047282664,0.08272357723577235,0.26706036745406825,0.3097560975609756
scaffold,2,selector:random,0.7791666666666667,0.02195121951219514,0.11227850188319624,0.1806910569105691,0.5467404674046741,0.3304878048780488
scaffold_prot50,0,conformal gate,0.7152439024390244,0.0836382113821138,0.1805267252759189,0.05193089430894309,0.13408554185253213,0.38729674796747965
scaffold_prot50,0,selector:maxprob,0.7152439024390244,0.0022357723577236532,0.1453824846765189,0.24014227642276423,0.6279564177517938,0.3824186991869919
scaffold_prot50,0,selector:margin,0.7152439024390244,0.0022357723577236532,0.1453824846765189,0.24014227642276423,0.6279564177517938,0.3824186991869919
scaffold_prot50,0,selector:negentropy,0.7152439024390244,0.0022357723577236532,0.1453824846765189,0.24014227642276423,0.6279564177517938,0.3824186991869919
scaffold_prot50,0,selector:agreement,0.7152439024390244,0.0033536585365854243,0.02564718064691248,0.16219512195121952,0.4158415841584158,0.39004065040650404
scaffold_prot50,0,selector:random,0.7152439024390244,0.03668699186991875,0.152852210567363,0.20335365853658535,0.5179911985503495,0.3925813008130081
scaffold_prot50,1,conformal gate,0.7152439024390244,0.0822154471544716,0.17080888071455003,0.04695121951219512,0.12459546925566344,0.37682926829268293
scaffold_prot50,1,selector:maxprob,0.7152439024390244,0.002032520325203291,0.1438828636757903,0.23109756097560977,0.6235261859062243,0.370630081300813
scaffold_prot50,1,selector:margin,0.7152439024390244,0.002032520325203291,0.1438828636757903,0.23109756097560977,0.6235261859062243,0.370630081300813
scaffold_prot50,1,selector:negentropy,0.7152439024390244,0.002032520325203291,0.1438828636757903,0.23109756097560977,0.6235261859062243,0.370630081300813
scaffold_prot50,1,selector:agreement,0.7152439024390244,0.002743902439024448,0.023799892145082005,0.1469512195121951,0.3964902659720318,0.370630081300813
scaffold_prot50,1,selector:random,0.7152439024390244,0.034247967479674846,0.1479542868623114,0.19847560975609757,0.517762460233298,0.38333333333333336
scaffold_prot50,2,conformal gate,0.7152439024390244,0.08252032520325203,0.1715626936252022,0.04878048780487805,0.12810248198558846,0.3807926829268293
scaffold_prot50,2,selector:maxprob,0.7152439024390244,0.0022357723577236532,0.143588977236962,0.23607723577235773,0.6264832793959008,0.37682926829268293
scaffold_prot50,2,selector:margin,0.7152439024390244,0.0022357723577236532,0.143588977236962,0.23607723577235773,0.6264832793959008,0.37682926829268293
scaffold_prot50,2,selector:negentropy,0.7152439024390244,0.0022357723577236532,0.143588977236962,0.23607723577235773,0.6264832793959008,0.37682926829268293
scaffold_prot50,2,selector:agreement,0.7152439024390244,0.0028455284552846294,0.02375288190461036,0.14766260162601627,0.3974288840262582,0.37154471544715445
scaffold_prot50,2,selector:random,0.7152439024390244,0.03475609756097564,0.1497810831592933,0.2008130081300813,0.5176840450615666,0.3879065040650406
