condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
no_imu_family,cross_mask,0.8250000000000001,0.40758072063640616,0.051941974730931206,0.0,1.347470461747638,-0.014192474571559104,0.11248258097144627,0.43706130088909684,0.4539073467477773,0.28021677629231734,0.006030906209360148,0.22648572765559194,0.0669162377164249,0.29545454545454547,0.8206994600314939,800,800,800,2137,0.2,0.05,50,True,1
severe_three_sensors,hard,1.0,0.6120729995320543,0.11932615816565273,0.13336452971455315,1.0943877154096713,0.4379289389988178,0.3917509044478015,0.3710809546092653,0.731399157697707,0.2027166442644851,0.006348451587211186,0.6078614880673842,0.07019185774450164,0.11547344110854503,0.64,800,800,800,2137,0.2,0.05,50,True,1
severe_three_sensors,cross_mask,0.2,0.6120729995320543,-0.014038371548900308,0.0,1.0943877154096713,-0.0016143339011537884,0.0671173993243789,0.613944782405241,0.3986897519887693,0.2027166442644851,0.006348451587211186,0.07814693495554516,0.01169864295741694,0.1497005988023952,0.8505300078512683,800,800,800,2137,0.2,0.05,50,True,1
low_cost_accels_only,hard,0.8500000000000001,0.6340664482919981,0.09592887225081892,0.09826860084230238,0.8897926435142495,0.21132970023867023,0.2719206615176517,0.35938231165184836,0.7360786148806738,0.19417275022017597,0.005796533123345325,0.6340664482919981,0.1043518951801591,0.16457564575645756,0.6126375097657367,800,800,800,2137,0.2,0.05,50,True,2
low_cost_accels_only,cross_mask,0.0,0.6340664482919981,0.0,0.0,0.8897926435142495,0.0,0.0,0.0,0.37435657463734207,0.19417275022017597,0.005796533123345325,1.0,0.0,0.0,0.7708016039244832,800,800,800,2137,0.2,0.05,50,True,2
no_shoes,hard,0.75,0.6696303228825456,0.06551240056153484,0.06925596630790831,0.8042547492241078,0.12242412455930593,0.21439248685258205,0.399157697707066,0.7229761347683669,0.17969082441422127,0.005995642080369614,0.5184838558727187,0.06644829199812821,0.12815884476534295,0.623380191309005,800,800,800,2137,0.2,0.05,50,True,2
no_shoes,cross_mask,0.025,0.6696303228825456,-0.0023397285914834587,-0.0023397285914834587,0.8042547492241078,0.0009221355343474505,0.0009221355343474505,0.0,0.3738886289190454,0.17969082441422127,0.005995642080369614,1.0,0.0,0.0,0.7930859461914195,800,800,800,2137,0.2,0.05,50,True,2
no_imu_family,hard,1.0,0.45952269536733736,0.25503041647168934,0.24801123069723918,2.185293768621903,1.1729963200782296,1.4621488360100792,0.30744033692091716,0.7145531118390267,0.33338721850617076,0.007873769590085495,0.6710341600374357,0.08423022929340196,0.12552301255230125,0.62,800,800,800,2137,0.2,0.05,50,True,2
no_imu_family,cross_mask,1.0,0.45952269536733736,-0.041647168928404255,0.0,2.185293768621903,0.00015209086608023906,0.8423713034623155,0.4815161441272812,0.4178755264389331,0.33338721850617076,0.007873769590085495,0.08984557791296209,0.022461394478240523,0.25,0.8919257515053032,800,800,800,2137,0.2,0.05,50,True,2
severe_three_sensors,hard,0.8250000000000001,0.5947590079550772,0.16190921853065043,0.1483387927000468,1.2239995231369334,0.4316817820270026,0.5877719217191144,0.40758072063640616,0.7711745437529247,0.230327027953387,0.007183244315616392,0.4988301357042583,0.05334581188582124,0.10694183864915573,0.6406899875858798,800,800,800,2137,0.2,0.05,50,True,2
severe_three_sensors,cross_mask,0.275,0.5947590079550772,-0.01029480580252684,0.0,1.2239995231369334,-0.0019323159386080745,0.1994608472267301,0.6242395882077679,0.3486195601310248,0.230327027953387,0.007183244315616392,0.049602246139447824,0.007487131492746842,0.1509433962264151,0.8592222188391397,800,800,800,2137,0.2,0.05,50,True,2
