family,dataset,condition,target,seed,exchangeable,alpha,apply_rate,joint_harm,acc_gain,blanket_joint_harm,blanket_acc_gain
affective,cmu_mosei,v,cross_mask,0,True,0.05,0.13017241379310346,0.039655172413793106,0.015625,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.1,0.18362068965517242,0.056896551724137934,0.0279017857142857,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.2,0.41810344827586204,0.1353448275862069,0.06138392857142849,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.3,0.4517241379310345,0.14741379310344827,0.06138392857142849,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.5,0.4517241379310345,0.14741379310344827,0.06138392857142849,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,1,True,0.05,0.06810344827586207,0.014655172413793103,0.026460859977949336,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.1,0.07672413793103448,0.01896551724137931,0.02866593164277842,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.2,0.3293103448275862,0.10172413793103448,0.044101433296582115,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.3,0.3474137931034483,0.10689655172413794,0.047409040793825796,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.5,0.3543103448275862,0.10689655172413794,0.048511576626240394,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,2,True,0.05,0.10948275862068965,0.03189655172413793,0.031385281385281405,0.3482758620689655,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.1,0.11982758620689656,0.034482758620689655,0.031385281385281405,0.3482758620689655,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.2,0.12844827586206897,0.03793103448275862,0.032467532467532534,0.3482758620689655,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.3,0.21551724137931033,0.07672413793103448,0.04112554112554112,0.3482758620689655,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.5,0.21551724137931033,0.07672413793103448,0.04112554112554112,0.3482758620689655,0.05519480519480524
affective,cmu_mosei,v,cross_mask,3,True,0.05,0.056896551724137934,0.013793103448275862,0.012987012987012991,0.3422413793103448,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.1,0.2120689655172414,0.06810344827586207,0.03246753246753242,0.3422413793103448,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.2,0.26120689655172413,0.08706896551724137,0.04220779220779214,0.3422413793103448,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.3,0.3853448275862069,0.13448275862068965,0.058441558441558406,0.3422413793103448,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.5,0.3853448275862069,0.13448275862068965,0.058441558441558406,0.3422413793103448,0.09848484848484851
affective,cmu_mosei,v,cross_mask,4,True,0.05,0.04224137931034483,0.011206896551724138,0.011098779134295245,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,4,True,0.1,0.13275862068965516,0.03879310344827586,0.01664816870144281,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,4,True,0.2,0.275,0.09310344827586207,0.02219755826859038,0.3310344827586207,0.062153163152053215
