condition,seed,arm,base_acc,d_acc,loss_gain,joint_harm,cond_harm,apply_rate
scaffold_prot50,0,selector:maxprob,0.8416666666666667,0.007499999999999951,0.04610724887254143,0.20083333333333334,0.37597503900156004,0.5341666666666667
scaffold_prot50,0,selector:margin,0.8416666666666667,0.007499999999999951,0.04610724887254143,0.20083333333333334,0.37597503900156004,0.5341666666666667
scaffold_prot50,0,selector:negentropy,0.8416666666666667,0.007499999999999951,0.04610724887254143,0.20083333333333334,0.37597503900156004,0.5341666666666667
scaffold_prot50,0,selector:agreement,0.8416666666666667,0.0,0.0011053241598671566,0.059166666666666666,0.11872909698996656,0.49833333333333335
scaffold_prot50,0,selector:random,0.8416666666666667,0.01749999999999996,0.08617249834382097,0.1825,0.3686868686868687,0.495
scaffold_prot50,1,conformal gate,0.8416666666666667,0.03416666666666668,0.09440231388255481,0.035833333333333335,0.0654490106544901,0.5475
scaffold_prot50,1,selector:maxprob,0.8416666666666667,0.005833333333333357,0.04204198227865371,0.20583333333333334,0.38058551617873654,0.5408333333333334
scaffold_prot50,1,selector:margin,0.8416666666666667,0.005833333333333357,0.04204198227865371,0.20583333333333334,0.38058551617873654,0.5408333333333334
scaffold_prot50,1,selector:negentropy,0.8416666666666667,0.005833333333333357,0.04204198227865371,0.20583333333333334,0.38058551617873654,0.5408333333333334
scaffold_prot50,1,selector:agreement,0.8416666666666667,0.0,0.001151776790374667,0.06833333333333333,0.13464696223316913,0.5075
scaffold_prot50,1,selector:random,0.8416666666666667,0.018333333333333313,0.08846616902737703,0.1925,0.3725806451612903,0.5166666666666667
scaffold_prot50,2,conformal gate,0.8416666666666667,0.021666666666666612,0.04163181085035952,0.019166666666666665,0.03820598006644518,0.5016666666666667
scaffold_prot50,2,selector:maxprob,0.8416666666666667,0.0033333333333332993,0.029437996890668547,0.18916666666666668,0.3873720136518771,0.48833333333333334
scaffold_prot50,2,selector:margin,0.8416666666666667,0.0033333333333332993,0.029437996890668547,0.18916666666666668,0.3873720136518771,0.48833333333333334
scaffold_prot50,2,selector:negentropy,0.8416666666666667,0.0033333333333332993,0.029437996890668547,0.18916666666666668,0.3873720136518771,0.48833333333333334
scaffold_prot50,2,selector:agreement,0.8416666666666667,0.0,0.0019149947742160688,0.045,0.09375,0.48
scaffold_prot50,2,selector:random,0.8416666666666667,0.016666666666666607,0.07758642171309549,0.17083333333333334,0.3667262969588551,0.4658333333333333
